"number","account","priority","sys_created_on","state","short_description","description","sys_updated_on","sys_updated_by","assignment_group","assigned_to","product","resolved_at","sys_mod_count","u_problem","close_notes"
"CS1702848","Wye Valley NHS Trust","2 - High","11/12/2025 06:44:18","Closed","DAD Restart","Comm point down - please restart DAD.","25/12/2025 09:49:27","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","11/12/2025 09:48:20","9","","Hello Richard,
 
I'm pleased to let you know that we've found a resolution for your case CS1702848.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1703141","Aneurin Bevan LHB-Blaenau Gwent Locality","4 - Low","11/12/2025 11:36:57","Closed"," I would like to look at the generic docs for the DAD ","Thank you for taking the time to discuss your case with me today, here is a breakdown of what was discussed:
Logged by Wendy Davies I would like to look at the generic docs for the DAD as I believe it is possible to configure the system to generate a message to our Integration engine when a patient is in ED
Issue Description: I would like to look at the generic docs for the DAD as I believe it is possible to configure the system to generate a message to our Integration engine when a patient is in ED
Affected Service: 
Affected User:
Contact name: Wendy.
Telephone: 07785542744
Email: wendy.davies6@wales.nhs.uk
Preferred time and method of contact:
Customer Availability: 

Physical Location:
Room Number:

","29/12/2025 12:01:27","system","Acute Care Symphony Support Level 1","Konrad Siddons","Optum Help Centre","15/12/2025 11:59:42","5","","Hello David,
 
I'm pleased to let you know that we've found a resolution for your case CS1703141.
 
To resolve this:
This case was raised against an incorrect CDB / Customer CDB code.
Has therefore been closed and replaced by CS1703141.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1704143","Western Sussex Hospitals NHS Trust","2 - High","13/12/2025 09:20:23","Closed","Msssages not going through to PAS OOH","Will called On call to advise messages not processing through requesting dad restart","27/12/2025 09:39:26","system","Acute Care Symphony Support Level 2","Sheree Chadwick","Symphony","13/12/2025 09:38:29","9","","Hello Russell,
 
I'm pleased to let you know that we've found a resolution for your case CS1704143.
 
To resolve this, DAD restarted
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
"CS1704473","Aneurin Bevan University Healthboard","4 - Low","15/12/2025 11:40:11","Closed"," I would like to look at the generic docs for the DAD ","As discussed by phone with Wendy Davies this morning, this case replaces CS1703141 which was raised on 11/12/25 via online chat.
That case was raised against a Primary Care account in error.
Case details :

""Thank you for taking the time to discuss your case with me today, here is a breakdown of what was discussed:
Logged by Wendy Davies I would like to look at the generic docs for the DAD as I believe it is possible to configure the system to generate a message to our Integration engine when a patient is in ED
Issue Description: I would like to look at the generic docs for the DAD as I believe it is possible to configure the system to generate a message to our Integration engine when a patient is in ED
Affected Service: 
Affected User:
Contact name: Wendy.
Telephone: 07785542744
Email: wendy.davies6@wales.nhs.uk""","30/12/2025 12:37:27","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","16/12/2025 12:36:12","9","","Hello Wendy,
 
I'm pleased to let you know that we've found a resolution for your case CS1704473.
 
To resolve this:

I have passed your request for information to your Optum Account Director, James Heels.
james.heels@optum.com

I have asked him to facilitate our Deployment Team reaching out to you to discuss your requirements in detail and provide guidance and support in your efforts to define the proposed messaging process.

I would anticipate you being contacted by my Deployment colleagues in the near future.

Many thanks
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1709022","Swansea Bay University Health Board","3 - Medium","24/12/2025 12:31:51","Closed","MPI and Omnicell messages queued","MPI outbound and Omnicell message queues are building since this morning. Possibly needs DAD restart please?","07/01/2026 15:03:29","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","24/12/2025 15:02:23","16","","Hello Yvette,
 
I'm pleased to let you know that we've found a resolution for your case CS1709022.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1709638","Bedford Hospital NHS Trust","4 - Low","29/12/2025 14:31:58","Closed","A&E episode not going through to iPM","Hi,

A&E episode for patient J064948 does not go through to iPM from Symphony. Our dev team have said that the message may be stuck in the DAD outbound queue. Could you investigate why in-patient messages are not triggered by Symphony please? Visit number for the affected is BED-25-084418-1

Thank you.

Kind regards,
Kahlil","12/01/2026 16:27:28","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","29/12/2025 16:27:10","9","","Hello Kahlil,
 
I'm pleased to let you know that we've found a resolution for your case CS1709638.
 
To resolve this:
We have interrogated the Live Symphony database and there are no queued or unprocessed outbound messages relating to the specified Patient / Attendance.

A01 - New attendance ADT^A01 triggered and was successfully processed on 26/12/25 @ 14:03

A03 - Discharge from ED ADT^A03 was triggered and successfully processed on 26/12/25 @ 16:22

MDM^T02 Discharge Summary  T02 Outbound was triggered and processed on 26/12/25 @ 16:22

Several A08 - Update Discharge ADT^A08 messages were triggered and processed on 29/12/25 @ between 11:10 and 13:54.

Following each of the above A08 messages being processed, a MDM^T02 Discharge Summary  T02 Outbound was triggered and processed on 26/12/25 the last of which was successfully processed @ 13:54.

There is no evidence form the above of any actual failures of messages to be triggered nor processed, as there were Acknowledgements received back from target systems in each case.

Many thanks
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1712953","North West Anglia NHS Foundation Trust","2 - High","07/01/2026 08:38:00","Closed","SCR/CPIS restart asap please","Morning, can you do the usual SCR restart for us (dad/iis/jboss etc)
we've had a flurry of calls this morning about big delays at reception as it takes an age to save and launch an scr window that times out - hence the ""high""
thanks very much","07/01/2026 14:39:29","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","07/01/2026 14:38:49","16","","Hello Lee,
 
I'm pleased to let you know that we've found a resolution for your case CS1712953.
 
To resolve this:

Following successful restart of the Services associated with SCR and CPIS, together with the DAD interface, you confirmed that processing has returned to normal.
As agreed, we have now set this case to resolved.

Many thanks

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1715209","Brighton And Sussex University Hospitals NHS Trust","2 - High","09/01/2026 20:07:29","Closed","OOH - DAD Interface","Trust on call - Joseph Namihas called to advise that reception have reported new patients are not coming over into Symphony form PAS.
Believes DAD Interface restart may be required.
Arose about 30 minutes ago.

Contact Number - 07873 110353","23/01/2026 21:49:26","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","09/01/2026 21:47:53","7","","Hello Alison,
 
I'm pleased to let you know that we've found a resolution for your case CS1715209.
 
To resolve this:

DAD Interface successfully restarted.
All Outbound queues cleared.
No further issues reported.

Many thanks
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1717618","Wye Valley NHS Trust","2 - High","15/01/2026 07:00:20","Closed","DAD Restart","Hi

Our symphony comm point is down.

Please restart the DAD.","29/01/2026 09:09:27","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","15/01/2026 09:08:35","5","","Hello Richard,
 
I'm pleased to let you know that we've found a resolution for your case CS1717618.
 
To resolve this:

The Live DAD Interface has been successfully restarted as requested.
Messages can be seen flowing in both directions.

Many thanks
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1718132","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust","4 - Low","15/01/2026 13:37:58","Closed","Adastra Outbound DAD Messaging","Hi, 
We have an outbound DAD interface from Symphony to Adastra. This is triggered by completing the Discharge to FCMSUCC DEP. 
Is there a report or anything that I can use to monitor that these messages have been sent successfully? As we have had reports that Adastra are not receiving the messages. An example of one they say is not received is for patient D2283697 attendance DRI-26-004903-1
Thanks, Laura","05/02/2026 14:03:28","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","22/01/2026 14:02:30","20","","Hello Laura,
 
I'm pleased to let you know that we've found a resolution for your case CS1718132.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
"CS1718901","North West Anglia NHS Foundation Trust","3 - Medium","16/01/2026 13:20:07","Closed","111 scheduling failure","Hiya
the ICS/111 folks have messaged ED to say they cannot book anyone in 
when attempting they get a no slot/invalid

their system error:
""CareConnectBookingService: Error calling https://connect.advhc.net/live/anyconnect/Slots/CareConnect - Error: Operation was unsuccessful because of a client error (UnsupportedMediaType). OperationOutcome: Overall result: FAILURE (2 errors and 0 warnings)
[ERROR] (no details)(further diagnostics: ERROR_COMMUNICATING_TO_ENDPOINT_URL_https://NHS111-RGN.NWANGLIAFT.NHS.UK/Slot)
[ERROR] (no details)(further diagnostics: Unsupported_Media_Type)""

our interface servers were actually offline for most of the morning - DAD is running since.. (think it was lunch time things were confidently working)
I'm hoping that theres possibly a timeout or something 'simple' that makes slots available/connection with the adastra people.

can you have a look and see if theres something obvious? if there is a failure to connect out then any info i can pass on to our IT bods would be grand.
thanks muchly","30/01/2026 17:08:15","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","30/01/2026 14:39:48","27","","Hello Lee,
 
I'm pleased to let you know that we've found a resolution for your case CS1718901.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1721145","Leeds Teaching Hospitals NHS Trust","3 - Medium","21/01/2026 11:19:20","Closed","Discharge letter message split into 2 messages","Discharge letter message has been spit into 2 messages. example 5603168. Attached is the RIE message received. Can this be looked into please as we have had no changes to the TIE and the RIE at Leeds.

Product Category - 	Bundle - Symphony/DAD/Message Contents/Other PAS","11/02/2026 16:59:31","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","28/01/2026 16:58:27","14","","Hello Julie,
 
I'm pleased to let you know that we've found a resolution for your case CS1721145.
 
To resolve this:

We checked the generated and transmitted messages for the specified Attendance and confirmed that there was no evidence of the message(s) having been split by Symphony and formatting was as per the defined Message Definition.
In addition, following transmission, there were immediate affirmative Acknowledgements received indicating acceptance of the data by the target system(s).

We have suggested that a particular data string found in the message relating to the Patient Address may have been misinterpreted by one of your downstream systems.
The Address 'SHEADER DRIVE' may have been taken as 'HEADER' resulting in the received message being truncated and a secondary message created from the point this data was encountered.

Many thanks]
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1723745","Swansea Bay University Health Board","3 - Medium","26/01/2026 15:30:38","Closed","Omnicell and MPI DAD outbound messages queued","Omnicell and MPI DAD outbound messages queued since 24/1/26, please can a DAD restart be performed.","10/02/2026 10:51:28","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","27/01/2026 10:50:44","18","","Hello Yvette,
 
I'm pleased to let you know that we've found a resolution for your case CS1723745.
 
To resolve this:

We restarted the Live DAD Interface.
Your having now confirmed that the outbound queues, including Omnicell and MPI are now cleared down, this case has been set to Resolved.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1726342","Wye Valley NHS Trust","2 - High","29/01/2026 18:38:13","Closed","Mesages not going to maxims","Called to ask for dad restart","09/02/2026 12:47:38","system","Acute Care Symphony Support Level 1","Sheree Chadwick","Symphony","29/01/2026 18:53:30","10","","Hello Rachel,
 
I'm pleased to let you know that we've found a resolution for your case CS1726342.
 
To resolve this, DAD restaretd
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
"CS1727058","Mid Yorkshire Teaching NHS Trust","3 - Medium","02/02/2026 07:24:31","Closed","MidYorks: HL7 PAS Messages queueing: Symphony","Dear Sir/Madam


HL7 PAS messages to Symphony are queuing – we are passing to:


Server: SVCSYMPHONYDAD     Port: 9010


The messages commenced queuing yesterday (01/02).


Please can you investigate and resolve at the earliest opportunity?


Greatly appreciated.


Regards
Waheed","16/02/2026 10:19:29","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","02/02/2026 10:18:27","14","","Hello Waheed,
 
I'm pleased to let you know that we've found a resolution for your case CS1727058.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1727069","Western Sussex Hospitals NHS Trust","3 - Medium","02/02/2026 08:13:38","Closed","A04 System Error","Morning,

I have an A04 outbound message for Worthing ED that I cannot clear, which throws up the following error.

DATETIME: 02-Feb-2026 08:11:41|| DESCRIPTION: Invalid use of Null|| SOURCE: FWDADQueMsg|| COMPONENT: FWDADQueMsg|| ERRORNO: 94|| PROCEDURE: FWDADQueue.PopulateObject|| CODEBLOCK: || USFMESSAGE:  || APPLICATION: Symphony Version 2|| ATTENDANCENO: || PATIENTID: || PCNAME: UHSL02131|| SERVERNAME: RYREMISSQL1-AG1.sussex.nhs.uk|| LOGGEDUSER: PopeR|| SITE: UHSussex LIVE|| BUILDNO: 3.1.1.6|| OS:  Version 6.2 Build 9200 || DBTYPE: || DBVERSION: 3.1.1|| MDACVERSION: 10.0||","16/02/2026 13:37:30","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","02/02/2026 13:35:41","22","","Hello Russell,
 
I'm pleased to let you know that we've found a resolution for your case CS1727069.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1727606","Isle Of Wight NHS Trust","4 - Low","02/02/2026 13:21:12","Closed","Restart the DAD","Hello.
Would it be possible to restart the DAD interface please. 
Thank you
Sarah","16/02/2026 14:25:27","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","02/02/2026 14:24:34","15","","Hello Sarah,
 
Thanks for confirming that we've found a resolution for your case CS1727606.
 
To resolve this, I restarted DAD as requested
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Gareth"
"CS1727616","Luton And Dunstable Hospital NHS Foundation Trust","3 - Medium","02/02/2026 13:28:27","Closed","Symphony suspended messages","Hi support,

Since 2025-11-11 10:00 we have seen messages from our Ice results to Symphony suspend on our TIE.
The total suspended messages: 3485
Ack received back:

ERROR <Ens>ErrSuspending: Suspending message 1245447453 as requested by message handler with status: ERROR <Ens>ErrGeneral: Suspending HL7 Message body 10@EnsLib.HL7.Message / 328063550 because response 6@EnsLib.HL7.Message MSA code 'AE' matched ReplyCodeActions 1-6 : ':?R=RF,:?E=S,:~=S,:?A=C,:*=S,:I?=W', resulting in Action code S : MSH|^~\&|SYMPHONY|SymphonyDAD|ICE||20260202124726||ORU^R01|20260202124726774+0|T|2.4|||||||| MSA|AE|20260202124726774+0||||

HL7 Message contents:

MSH|^~\&|ICE^ICE|REPORTING|||20260202124717||ORU^R01|20260202124726774+0|P|2.4|28927218||AL|AL|||
PID|1||V074863^^^RC100^MRN~7274342002^^^NHS^NHS||Removed patient information
PV1|1||BACCEM|||||B5200396^BRIGGS|B5200396^BRIGGS||||||||||||
ORC|RE|56135101|||||||202601310700|||B5200396^BRIGGS|BACCEM^^^^^^^^Accident & Emergency||||||||
OBR|1|56135101|26B50080157|COMA^REQUEST COMMENT (BIOCHEMISTRY/ENDOCRINOLOGY)^LC|||202601301748|||||||202601310700|T034&Blood^Blood|B5200396^BRIGGS||||26B50080157||202602021246||ICE|F|||||||||||
OBX|1|ST|COMA^Request Comment (Biochemistry/Endocrinology)^LC||||||||F|||202601301748|26B50080157|
NTE|1|T|Request received to add tests to previous sample|
NTE|2|T|Laboratory number:25b50109577|
NTE|3|T|Date additional request received - 31/01/26|
NTE|4|T|Time additional request received - 07:01|
OBR|2|56135101|26B50080157|TFT^THYROID FUNCTION (FT4 \T\ TSH)^LC|||202601301748|||||||202601310700|T034&Blood^Blood|B5200396^BRIGGS||||26B50080157||202602021246||ICE|F|||||||||||
OBX|1|ST|FT4^Free Thyroxine (FT4)^LC||Request not processed||||||F|||202601301748|26B50080157|
OBX|2|ST|TSH^Thyroid Stimulating Hormone (TSH)^LC||||||||F|||202601301748|26B50080157|
NTE|1|T|Request not processed|
NTE|2|T|Too early to fully assess the change in result|
NTE|3|T|or response to treatment. We recommend repeat|
NTE|4|T|testing after at least 3 months to fully assess|
NTE|5|T|the effect of replacement in hypothyroid patients|
NTE|6|T|and 2-4 weeks in patients on anti-thyroid therapy.|
NTE|7|T|If on review there are other indications and the|
NTE|8|T|test is considered to contribute to patient care,|
NTE|9|T|please contact the laboratory. The sample will|
NTE|10|T|be held for three days.|
NTE|11|T|See 22/1/26|



Can you advise why the messages are suspending?

Kind regards,
Tommy Hall","12/03/2026 11:17:52","system","Acute Care Symphony Support Level 2","Sheree Chadwick","Symphony","26/02/2026 00:19:34","57","","Hi,

I'm getting in touch regarding your case CS1727616 which you raised on 02/02/2026 13:28:27 regarding Symphony.

We have tried to contact you but unfortunately, we have been unable to speak with you. I'd really like to help you resolve this issue but I am unable to investigate your case without receiving further information.

If this issue is still occurring, please use the red 'Reject Solution' button so we are able to further investigate this issue for you.

I look forward to hearing from you.

Kind regards,
Optum"
"CS1728432","South Tees Hospitals NHS Foundation Trust","3 - Medium","03/02/2026 12:26:15","Closed","Test DAD restart","Paul has requested a restart of the test DAD service, via Camis","03/02/2026 13:36:08","paul.saunders2@nhs.net","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","03/02/2026 12:49:26","9","","Hello Paul,
 
I'm pleased to let you know that we've found a resolution for your case CS1728432, and I hope you don't mind me logging an extra one as well as the one you logged with Camis.
 
To resolve this, I restarted DAD as requested.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Gareth"
"CS1729891","Isle Of Wight NHS Trust","4 - Low","05/02/2026 10:40:28","Closed","DAD Reset","Hello, please could you restart the DAD.
Thank you
Sarah","05/02/2026 11:21:54","sarah.osman12@nhs.net","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","05/02/2026 11:04:56","8","","Hello Sarah,
 
I'm pleased to let you know that we've found a resolution for your case CS1729891.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1731024","North West Anglia NHS Foundation Trust","3 - Medium","06/02/2026 15:08:56","Closed","restart SCR/CPIS","Afternoon,
can you do the usual jboss/iis/dad restart please?
we've had reception call about ""slow attendances"" yesterday and its only just been passed to us application type people to know what has happened.
just getting a barber pole or white page (timeout)
thanks very much","06/02/2026 17:00:07","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","06/02/2026 16:59:01","18","","Hello Lee,
 
Thanks for confirming that we've found a resolution for your case CS1731024.
 
To resolve this, I restarted IIS, JBoss and DAD as requested.

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Gareth"
"CS1733630","South Tees Hospitals NHS Foundation Trust","3 - Medium","11/02/2026 11:59:52","Closed","Restart of Symphony DAD required.","Hello
Please could Symphony DAD be restarted as a new Special Case indicator has been added to the system.
Thanks
Paul","11/02/2026 15:39:27","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","11/02/2026 15:26:32","14","","Hello Paul,
 
Thanks for confirming that we've found a resolution for your case CS1733630.
 
To resolve this, I restarted DAD as requested
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Gareth"
"CS1734044","Wye Valley NHS Trust","2 - High","12/02/2026 06:52:44","Closed","DAD Restart","Hi

Our symphony comm point is down - can you please restart the DAD.","26/02/2026 08:57:27","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony","12/02/2026 08:55:27","13","","Hello Richard,
 
I'm pleased to let you know that we've found a resolution for your case CS1734044.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
"CS1735935","Wye Valley NHS Trust","3 - Medium","15/02/2026 14:09:23","Closed","Dad restart required","DAD restart required as messages are not getting through
Contact is Jayne Carr 01432 372914 hereford.edreception@nhs.net","20/02/2026 08:02:07","rachel.price@wvt.nhs.uk","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","16/02/2026 08:01:50","13","","Hello Rachel,
 
I'm pleased to let you know that we've found a resolution for your case CS1735935.
 
To resolve this, I restarted DAD as requested
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Gareth"
"CS1738714","Northern Health and Social Care Trust","4 - Low","19/02/2026 14:17:37","Closed","DAD Messages Status","Hello,

Could you please check if there have been any messages flowing through the DAD queue for the northern trust within the last 4 weeks. We're hoping there aren't any or very rare occurrences.

If there are can an audit be created of the messages that have gone through.

Many Thanks,
Daniel Earley","26/02/2026 11:03:14","system","Acute Care Symphony Support Level 1","Gareth Evans","Symphony","26/02/2026 10:03:50","15","","Hello Daniel,
 
I'm pleased to let you know that we've found a resolution for your case CS1738714.
 
To resolve this, I confirmed that no messages had passed in the previous four weeks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Gareth"
"CS1739668","Children's Health Ireland","3 - Medium","20/02/2026 18:52:04","Closed","Patients not going across from iPMS to Symphony","Hello,

Crumlin ED department have been on to us over new patients registered on iPMS not showing on Symphony. We have restarted the Symphony DAD and checked the Rhapsody integration engine and could find no issues. When I registered a patient about half an hour ago it appeared but just got a call from ED to state H01841028 was registered and not coming across. Can you please see if you can see anything to indicate why? Please call Dawn on 00353873435739 with updates as she is on call covering this issue. 

Thanks","09/03/2026 11:17:45","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","23/02/2026 08:46:30","7","","Hello Adrian,
 
I'm pleased to let you know that we've found a resolution for your case CS1739668.
 
To resolve this:

The Live Symphony DAD Interface has been successfully restarted.
Inbound Patient messages can now be seen processing and being received into Symphony.

Many thanks.

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1739937","South Tees Hospitals NHS Foundation Trust","3 - Medium","23/02/2026 10:27:27","Closed","Restart of DAD required","Hello
Could the Live Symphony DAD service be restarted so that it picks up a new Special Case indicator?
Thanks
Paul","27/02/2026 11:17:09","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","27/02/2026 09:41:38","8","","Hello Paul,
 
I'm pleased to let you know that we've found a resolution for your case CS1739937.
 
To resolve this:

The requested DAD restart has been carried out, as requested.
Apologies again for the delay.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1744109","Swansea Bay University Health Board","3 - Medium","02/03/2026 14:26:20","Closed","MPI and Omnicell outbound messages queued","MPI and Omnicell outbound messages queued. Please can DAD be restarted.","16/03/2026 14:57:27","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","02/03/2026 14:57:17","6","","Hello Yvette,
 
I'm pleased to let you know that we've found a resolution for your case CS1744109.
 
To resolve this:

The Live DAD Interface has been restarted, as requested.
Outbound message queues can now be seen processing normally - there may be a slight backlog to process over the next coup-ler of hpours or so.

Many thanks

 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1744138","South Tees Hospitals NHS Foundation Trust","3 - Medium","02/03/2026 14:48:35","Closed","Symphony live patching","Hello
Our ICT Operations Team have patched the Symphony test servers and are ready to patch the live servers. The live patching is scheduled to start at 08:00 on Wednesday 4th March 2026.
The schedule will be:
08:00am restart:
STAS825 (DAD)
STAS827 (EIE)
STAS828 (SCR ME)
STAS829 (Reporting)
STAS830 (SQL)

09:00am restart:
STAS826 (DAD)
STAS831 (SQL)
STAS834 (SCR EIE)

Please be advised that as STAS827 (EIE) is also being patched it's possible that the stuck message issue may arise. The patching will be monitored and the previously provided fix for stuck message will be used if required.

Regards

Paul","05/03/2026 11:25:20","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","05/03/2026 10:14:23","16","","Hello Paul,
 
I'm pleased to let you know that we've found a resolution for your case CS1744138.
 
To resolve this:
The issue with messages from CAMIS into Symphony had been raised internally at OPTUM and was investigated accordingly.
This was subsequently resolved.
As instructed, this case has been set back to Resolved.

Many thanks

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1744351","Bedford Hospital NHS Trust","4 - Low","03/03/2026 08:37:14","Closed","Bedford Symphony Test Interop to ICE","Good morning,

When I am trying to interop in to ICE to place a request it comes up with an error message which i have attached on a word doc. We have restarted the DAD but can't seem to figure out what is going on.

This is quite urgent as I am doing investigative testing for when we upgrade Bedford i.PM to v8

Many thanks
Jo","24/04/2026 02:21:27","system","Acute Care Symphony Support Level 2","Sheree Chadwick","Symphony","10/04/2026 02:19:28","96","","Hi,

I'm getting in touch regarding your case CS1744351 which you raised on 03/03/2026 08:37:14 regarding Symphony.

We have tried to contact you but unfortunately, we have been unable to speak with you. I'd really like to help you resolve this issue but I am unable to investigate your case without receiving further information.

If this issue is still occurring, please use the red 'Reject Solution' button so we are able to further investigate this issue for you.

I look forward to hearing from you.

Kind regards,
Optum"
"CS1744893","North Cumbria Integrated Care NHS Foundation Trust","4 - Low","03/03/2026 14:19:57","Closed","Message Definition Issue","We have a DAD interface configured within our Symphony system that launches a link to a regional Cerner HIE shared record called GNCR.

We have been informed by the system provider that we user names from the launching system (Symphony) are not appearing as expected within the NHS E audits and this is breaching pre-existing system agreements.

Our suspicion, based on the user name information provided via the audit is that currently the Staff User ID is being passed to GNCR when it should be passing through the user forename. So user info is appearing in the audit as McGrath, 2363 or Lorimer, 2762 rather than surname, forename.

Can you please review and correct the current DAD configuration for the GNCR HIE Viewer within our Live Symphony system so that the mapping is passing through user forename and not user id.

Thanks.","23/03/2026 08:55:10","system","Acute Care Symphony Support Level 1","Konrad Siddons","Symphony","19/03/2026 13:40:20","55","","Hello Andrew,
 
I'm pleased to let you know that we've found a resolution for your case CS1744893.
 
To resolve this:

Thank you for your feedback.
I am pleased the message format change has rectified the reported issue in Live Symphony.

I have now set this case to Resolved.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
"CS1745889","North West Anglia NHS Foundation Trust","3 - Medium","05/03/2026 08:43:19","Closed","Restart SCR/CPIS/JBOSS thingies","Morning,
can you do the quick restart of IIS/Jboss/dad that we have to do every now and then please?
its clearly stopped working and 'time out' during the night and causing the obvious delays in checking people in
thanks very much","05/03/2026 11:16:08","system","Acute Care Symphony Support Level 1","Shazad Ishaque","Symphony - SCR & PDS","05/03/2026 10:36:22","17","","Hello Lee,
 
I'm pleased to let you know that we've found a resolution for your case CS1745889.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
